id;locale;key;value
24022;en;activemodel.errors.models.meeting_agenda.attributes.base.too_many_minutes;The duration of the items exceed the meeting duration by %{count} minutes
24023;de;decidim.meetings.admin.agenda.agenda_item.add_agenda_item_child;Traktandum hinzufügen
24024;en;decidim.meetings.admin.agenda.agenda_item.add_agenda_item_child;Add agenda sub-item
24025;de;decidim.meetings.admin.agenda.agenda_item.agenda_item_children;Untertraktanden
24026;en;decidim.meetings.admin.agenda.agenda_item.agenda_item_children;Agenda sub-items
24027;de;decidim.meetings.admin.agenda.agenda_item.down;Tiefer
24028;en;decidim.meetings.admin.agenda.agenda_item.down;Down
24029;de;decidim.meetings.admin.agenda.agenda_item.up;Höher
24030;en;decidim.meetings.admin.agenda.agenda_item.up;Up
24031;de;decidim.meetings.type_of_meeting.in_person;Physisch
24032;en;decidim.meetings.type_of_meeting.in_person;In person
24033;de;decidim.meetings.admin.agenda.agenda_item_child.agenda_item_child;Untertraktandum
24034;en;decidim.meetings.admin.agenda.agenda_item_child.agenda_item_child;Agenda sub-item
24035;de;decidim.meetings.admin.agenda.agenda_item_child.down;Tiefer
24036;en;decidim.meetings.admin.agenda.agenda_item_child.down;Down
24037;de;decidim.meetings.admin.agenda.agenda_item_child.up;Höher
24038;en;decidim.meetings.admin.agenda.agenda_item_child.up;Up
24039;de;decidim.meetings.admin.agenda.create.invalid;Beim Erstellen der Traktanden ist ein Problem aufgetreten
24040;en;decidim.meetings.admin.agenda.create.invalid;There was a problem creating this agenda
24041;de;decidim.meetings.admin.agenda.create.success;Traktanden erfolgreich erstellt
24042;en;decidim.meetings.admin.agenda.create.success;Agenda successfully created
24043;de;decidim.meetings.admin.agenda.edit.title;Traktanden bearbeiten
24044;en;decidim.meetings.admin.agenda.edit.title;Edit agenda
24045;de;decidim.meetings.admin.agenda.form.add_agenda_item;Traktandum hinzufügen
24046;en;decidim.meetings.admin.agenda.form.add_agenda_item;Add agenda item
24047;de;decidim.meetings.admin.agenda.form.agenda_items;Traktanden
24048;en;decidim.meetings.admin.agenda.form.agenda_items;Agenda items
24049;de;decidim.meetings.admin.registrations.form.available_slots_help;Belassen Sie den Wert auf 0, wenn Sie unbegrenzte Plätze zur Verfügung haben.
24050;en;decidim.meetings.admin.registrations.form.available_slots_help;Leave it to 0 if you have unlimited slots available.
24051;de;decidim.meetings.admin.registrations.form.reserved_slots_help;Belassen Sie den Wert auf 0, wenn Sie keine reservierten Plätze haben
24052;en;decidim.meetings.admin.registrations.form.reserved_slots_help;Leave it to 0 if you don't have reserved slots
24053;de;decidim.meetings.admin.agenda.update.invalid;Beim Aktualisieren der Traktanden ist ein Problem aufgetreten
24054;en;decidim.meetings.admin.agenda.update.invalid;There was a problem updating this agenda
24055;de;decidim.meetings.admin.agenda.update.success;Traktanden erfolgreich aktualisiert
24056;en;decidim.meetings.admin.agenda.update.success;Agenda successfully updated
24057;de;decidim.meetings.admin.meetings.close.invalid;Beim Hinzufügen der Zusammenfassung bzw. des Schlussberichts ist es zu einem Fehler gekommen.
24058;en;decidim.meetings.admin.meetings.close.invalid;There was a problem closing this meeting
24059;de;decidim.pad_iframe.explanation;Verwenden Sie dieses Pad, um während der Veranstaltung gemeinsam Notizen zu machen.
24060;en;decidim.pad_iframe.explanation;Use this pad to collaboratively take notes during the meeting so it's easier to write down the minute afterwards.
24061;de;decidim.events.meetings.meeting_closed.follower.email_subject;«%{resource_title}»: Abschlussbericht / Zusammenfassung veröffentlicht
24062;en;decidim.events.meetings.meeting_closed.follower.email_subject;"The ""%{resource_title}"" meeting was closed"
24063;de;decidim.events.meetings.meeting_closed.follower.email_outro;Sie haben diese Benachrichtigung erhalten, weil Sie der Veranstaltung «%{resource_title}» folgen. Sie können in ihren Profileinstellungen den Erhalt von Nachrichten anpassen.
24064;en;decidim.events.meetings.meeting_closed.follower.email_outro;"You have received this notification because you are following the ""%{resource_title}"" meeting. You can unfollow it from the previous link."
24065;de;decidim.events.meetings.meeting_closed.affected_user.email_outro;Sie haben diese Benachrichtigung erhalten, weil Sie die Veranstaltung «%{resource_title}» (mit)organisiert haben.
24066;en;decidim.events.meetings.meeting_closed.affected_user.email_outro;"You have received this notification because you organized the ""%{resource_title}"" meeting."
24067;de;decidim.events.meetings.meeting_closed.affected_user.email_intro;Für die Veranstaltung «%{resource_title}» wurde eine Zusammenfassung bzw. ein Abschlussbericht veröffentlicht. Sie finden ihn hier:
24068;en;decidim.events.meetings.meeting_closed.affected_user.email_intro;"Your meeting ""%{resource_title}"" was closed. You can read the conclusions from its page:"
24069;de;decidim.events.meetings.meeting_closed.affected_user.email_subject;«%{resource_title}»: Abschlussbericht / Zusammenfassung veröffentlicht
24070;en;decidim.events.meetings.meeting_closed.affected_user.email_subject;"The ""%{resource_title}"" meeting was closed"
24071;de;decidim.events.meetings.meeting_closed.follower.email_intro;Für die Veranstaltung «%{resource_title}» wurde eine Zusammenfassung bzw. ein Abschlussbericht veröffentlicht. Sie finden ihn hier:
24072;en;decidim.events.meetings.meeting_closed.follower.email_intro;"The ""%{resource_title}"" meeting was closed. You can read the conclusions from its page:"
24073;de;decidim.events.meetings.meeting_created.email_intro;Für «%{participatory_space_title}»  wurde eine neue Veranstaltung erstellt: «%{resource_title}»
24074;en;decidim.events.meetings.meeting_created.email_intro;"The meeting ""%{resource_title}"" has been added to ""%{participatory_space_title}"" that you are following."
24075;de;decidim.events.meetings.meeting_created.email_subject;%{participatory_space_title}: Neue Veranstaltung
24076;en;decidim.events.meetings.meeting_created.email_subject;New meeting added to %{participatory_space_title}
24077;de;decidim.events.meetings.meeting_created.notification_title;"Die Veranstaltung <a href=""%{resource_path}"">%{resource_title}</a> wurde zu %{participatory_space_title} hinzugefügt"
24078;en;decidim.events.meetings.meeting_created.notification_title;"The meeting <a href=""%{resource_path}"">%{resource_title}</a> has been added to %{participatory_space_title}"
24079;de;decidim.meetings.admin.invite_join_meeting_mailer.invite.invited_you_to_join_a_meeting;%{invited_by} hat Sie eingeladen, an einer Veranstaltung auf %{application} teilzunehmen.
24080;en;decidim.meetings.admin.invite_join_meeting_mailer.invite.invited_you_to_join_a_meeting;%{invited_by} has invited you to join a meeting at %{application}. You can decline or accept it through the links below.
24081;de;decidim.meetings.actions.close;Abschluss
24082;en;decidim.meetings.actions.close;Close
24083;de;decidim.meetings.registration_mailer.confirmation.confirmed_html;"Besten Dank für Ihre Anmeldung: <a href=""%{url}"">%{title}</a>."
24084;en;decidim.meetings.registration_mailer.confirmation.confirmed_html;"Thank you for registering: <a href=""%{url}"">%{title}</a>."
24085;de;decidim.events.meetings.registration_code_validated.email_subject;"Ihr Registrierungscode ""%{registration_code}"" für die Veranstaltung ""%{resource_title}"" wurde bestätigt"
24086;en;decidim.events.meetings.registration_code_validated.email_subject;"Your registration code ""%{registration_code}"" for the ""%{resource_title}"" meeting has been validated"
24087;de;decidim.events.meetings.registration_code_validated.notification_title;"Ihr Registrierungscode ""%{registration_code}"" für die Veranstaltung <a href=""%{resource_path}"">%{resource_title}</a> wurde bestätigt."
24088;en;decidim.events.meetings.registration_code_validated.notification_title;"Your registration code ""%{registration_code}"" for the <a href=""%{resource_path}"">%{resource_title}</a> meeting has been validated."
24089;de;decidim.events.meetings.registration_code_validated.email_outro;"Sie haben diese Benachrichtigung erhalten, weil Ihr Registrierungscode für die Veranstaltung ""%{resource_title}"" validiert wurde."
24090;en;decidim.events.meetings.registration_code_validated.email_outro;"You have received this notification because your registration code for the ""%{resource_title}"" meeting has been validated."
24091;de;decidim.events.meetings.registration_code_validated.email_intro;"Ihr Registrierungscode ""%{registration_code}"" für die Veranstaltung ""%{resource_title}"" wurde bestätigt."
24092;en;decidim.events.meetings.registration_code_validated.email_intro;"Your registration code ""%{registration_code}"" for the ""%{resource_title}"" meeting has been validated."
24093;de;decidim.resource_links.proposals_from_meeting.meeting_proposal;Erarbeitete Vorschläge:
24094;en;decidim.resource_links.proposals_from_meeting.meeting_proposal;Related proposals:
24095;de;decidim.meetings.admin.meeting_closes.edit.title;Schlussbericht / Zusammenfassung erstellen
24096;en;decidim.meetings.admin.meeting_closes.edit.title;Close meeting
24097;de;decidim.meetings.admin.meeting_closes.edit.close;Abschliessen
24098;en;decidim.meetings.admin.meeting_closes.edit.close;Close
24099;de;decidim.events.meetings.meeting_registrations_over_percentage.notification_title;"Die Plätze der Veranstaltung <a href=""%{resource_path}"">%{resource_title}</a> sind zu über %{percentage}% belegt."
24100;en;decidim.events.meetings.meeting_registrations_over_percentage.notification_title;"The allocated slots for the <a href=""%{resource_path}"">%{resource_title}</a> meeting are over %{percentage}%."
24101;de;decidim.events.meetings.meeting_updated.email_intro;Die Veranstaltung «%{resource_title}» wurde aktualisiert. Weitere Informationen erfahren Sie auf der Veranstaltungs-Seite:
24102;en;decidim.events.meetings.meeting_updated.email_intro;"The ""%{resource_title}"" meeting was updated. You can read the new version from its page:"
24103;de;decidim.events.meetings.meeting_updated.email_subject;" ""%{resource_title}"": Veranstaltung aktualisiert"
24104;en;decidim.events.meetings.meeting_updated.email_subject;"The ""%{resource_title}"" meeting was updated"
24105;de;decidim.meetings.types.transparent;Öffentlich sichtbar
24106;en;decidim.meetings.types.transparent;Transparent
24107;de;activemodel.attributes.meeting.transparent;Öffentlich sichtbar
24108;en;activemodel.attributes.meeting.transparent;Transparent
24109;de;decidim.events.meetings.meeting_registration_confirmed.notification_title;"Herzlichen Dank für Ihre Anmeldung für die Veranstaltung <a href=""%{resource_url}"">«%{resource_title}»</a>. Ihr Registrierungscode ist %{registration_code}. Dieser Code dient dazu, Ihre Anmeldung durch uns zu bestätigen."
24110;en;decidim.events.meetings.meeting_registration_confirmed.notification_title;"Your registration for the meeting <a href=""%{resource_url}"">%{resource_title}</a> has been confirmed. Your registration code is %{registration_code}."
24111;de;decidim.meetings.directory.meetings.index.meetings;Veranstaltungen
24112;en;decidim.meetings.directory.meetings.index.meetings;Meetings
24113;de;decidim.admin.meeting_copies.create.error;Es gab einen Fehler beim Duplizieren dieser Veranstaltung.
24114;en;decidim.admin.meeting_copies.create.error;There was a problem duplicating this meeting.
24115;de;decidim.components.meetings.name;Veranstaltungen
24116;en;decidim.components.meetings.name;Meetings
24117;de;decidim.filters.linked_classes.meeting;Veranstaltungen
24118;en;decidim.filters.linked_classes.meeting;Meetings
24119;de;decidim.metrics.meetings.description;Anzahl der Veranstaltungen
24120;en;decidim.metrics.meetings.description;Number of meetings created
24121;de;decidim.metrics.meetings.title;Veranstaltungen
24122;en;decidim.metrics.meetings.title;Meetings
24123;de;decidim.pages.home.extended.meetings;Veranstaltungen
24124;en;decidim.pages.home.extended.meetings;Meetings
24125;de;decidim.meetings.admin.meetings.create.invalid;Beim Erstellen dieses Schlussberichts / Zusammenfassung ist ein Problem aufgetreten
24126;en;decidim.meetings.admin.meetings.create.invalid;There was a problem creating this meeting
24127;de;decidim.meetings.admin.meetings.index.title;Veranstaltungen
24128;en;decidim.meetings.admin.meetings.index.title;Meetings
24129;de;decidim.meetings.admin.meetings.update.invalid;Beim Aktualisieren dieser Veranstaltung ist ein Problem aufgetreten
24130;en;decidim.meetings.admin.meetings.update.invalid;There was a problem updating this meeting
24131;de;decidim.meetings.registrations.destroy.invalid;Beim Rückzug der Anmeldung für diese Veranstaltung ist ein Problem aufgetreten.
24132;en;decidim.meetings.registrations.destroy.invalid;There was a problem leaving this meeting.
24133;de;decidim.events.meetings.meeting_updated.notification_title;"Die Veranstaltung <a href=""%{resource_path}"">%{resource_title}</a> wurde aktualisiert."
24134;en;decidim.events.meetings.meeting_updated.notification_title;"The <a href=""%{resource_path}"">%{resource_title}</a> meeting was updated."
24135;de;decidim.events.meetings.registrations_enabled.email_intro;Sie können sich nun für die Veranstaltung «%{resource_title}» anmelden. Besuchen Sie dazu folgende Seite:
24136;en;decidim.events.meetings.registrations_enabled.email_intro;"The ""%{resource_title}"" meeting has enabled registrations. You can register yourself on its page:"
24137;de;decidim.events.meetings.registrations_enabled.email_subject; «%{resource_title}»: Registrierung möglich
24138;en;decidim.events.meetings.registrations_enabled.email_subject;"The ""%{resource_title}"" meeting has enabled registrations."
24139;de;decidim.events.meetings.registrations_enabled.notification_title;"Sie können sich nun für die Veranstaltung <a href=""%{resource_path}"">%{resource_title}</a> anmelden."
24140;en;decidim.events.meetings.registrations_enabled.notification_title;"The <a href=""%{resource_path}"">%{resource_title}</a> meeting has enabled registrations."
24141;de;decidim.events.meetings.upcoming_meeting.notification_title;"Die Veranstaltung <a href=""%{resource_path}"">%{resource_title}</a> beginnt in weniger als 48 Stunden."
24142;en;decidim.events.meetings.upcoming_meeting.notification_title;"The <a href=""%{resource_path}"">%{resource_title}</a> meeting will start in less than 48h."
24143;de;decidim.components.budgets.settings.global.resources_permissions_enabled;Aktionsberechtigungen können für jede Veranstaltung festgelegt werden
24144;en;decidim.components.budgets.settings.global.resources_permissions_enabled;Actions permissions can be set for each meeting
24147;de;decidim.gamification.badges.attended_meetings.description_another;Diese*r Benutzende hat an %{score} Veranstaltungen teilgenommen.
24148;en;decidim.gamification.badges.attended_meetings.description_another;This participant has attended %{score} meetings.
24149;de;decidim.gamification.badges.attended_meetings.unearned_another;Diese*r Benutzende hat noch kein Veranstaltungen besucht.
24150;en;decidim.gamification.badges.attended_meetings.unearned_another;This participant hasn't attended any meeting yet.
24151;de;decidim.gamification.badges.attended_meetings.unearned_own;Sie haben noch keine Veranstaltungen besucht.
24152;en;decidim.gamification.badges.attended_meetings.unearned_own;You haven't attended any meeting yet.
24153;de;decidim.meetings.meetings.update.success;Sie haben die Veranstaltung erfolgreich aktualisiert.
24154;en;decidim.meetings.meetings.update.success;You have updated the meeting successfully.
24155;de;decidim.meetings.admin.meetings.close.success;Schlussbericht für die Veranstaltung erfolgreich veröffentlicht
24156;en;decidim.meetings.admin.meetings.close.success;Meeting successfully closed
24157;de;decidim.meetings.admin.meetings.update.success;Veranstaltung erfolgreich aktualisiert
24158;en;decidim.meetings.admin.meetings.update.success;Meeting successfully updated
24159;de;decidim.meetings.admin.models.meeting.name;Veranstaltung
24160;en;decidim.meetings.admin.models.meeting.name;Meeting
24161;de;decidim.meetings.admin_log.invite.create;%{user_name} hat %{attendee_name} eingeladen, an der Veranstaltung %{resource_name} in %{space_name} teilzunehmen.
24162;en;decidim.meetings.admin_log.invite.create;%{user_name} invited %{attendee_name} to join %{resource_name} meeting on the %{space_name} space
24163;de;decidim.meetings.admin_log.invite.deleted;%{user_name} hat die Einladung für %{attendee_name} zur Teilnahme an der Veranstaltung %{resource_name} in %{space_name} zurückgezogen.
24164;en;decidim.meetings.admin_log.invite.deleted;%{user_name} uninvited %{attendee_name} from joining %{resource_name} meeting on the %{space_name} space
24165;de;decidim.meetings.admin_log.invite.update;%{user_name} hat %{attendee_name} eingeladen, an der Veranstaltung %{resource_name} in %{space_name} teilzunehmen
24166;en;decidim.meetings.admin_log.invite.update;%{user_name} invited %{attendee_name} to join %{resource_name} meeting on the %{space_name} space
24167;de;decidim.meetings.admin_log.meeting.close;%{user_name} hat für die Veranstaltung %{resource_name} in %{space_name} einen Abschlussbericht veröffentlicht.
24168;en;decidim.meetings.admin_log.meeting.close;%{user_name} closed the %{resource_name} meeting on the %{space_name} space
24169;de;decidim.meetings.admin_log.meeting.create;%{user_name} hat die Veranstaltung %{resource_name} in %{space_name} erstellt
24170;en;decidim.meetings.admin_log.meeting.create;%{user_name} created the %{resource_name} meeting on the %{space_name} space
24171;de;decidim.meetings.admin_log.meeting.delete;%{user_name} hat die Veranstaltung %{resource_name} in %{space_name} gelöscht
24172;en;decidim.meetings.admin_log.meeting.delete;%{user_name} deleted the %{resource_name} meeting on the %{space_name} space
24173;de;decidim.meetings.registrations.destroy.success;Sie haben sich erfolgreich abgemeldet.
24174;en;decidim.meetings.registrations.destroy.success;You have left the meeting successfully.
24175;de;decidim.meetings.content_blocks.upcoming_meetings.name;Nächste Veranstaltungen
24176;en;decidim.meetings.content_blocks.upcoming_meetings.name;Upcoming meetings
24177;de;decidim.forms.step_navigation.show.are_you_sure;Mit dieser Bestätigung werden ihre Antworten übermittelt.
24178;en;decidim.forms.step_navigation.show.are_you_sure;Your answers will be sent with this confirmation.
24179;de;decidim.meetings.registrations.create.success;Besten Dank. Ihre Daten wurden erfolgreich übermittelt.
24180;en;decidim.meetings.registrations.create.success;Thank you very much. Your data has been successfully transmitted.
24181;de;decidim.meetings.registration_mailer.confirmation.details;Wir freuen uns auf Ihre Teilnahme!
24182;en;decidim.meetings.registration_mailer.confirmation.details;We are looking forward to your participation!
24183;de;decidim.conferences.conference.show.no_slots_available;Keine Plätze verfügbar
24184;en;decidim.conferences.conference.show.no_slots_available;No slots available
27628;en;decidim.meetings.meetings.registration_confirm.cancel;Cancel
27627;de;decidim.meetings.meetings.registration_confirm.cancel;Abbrechen
27631;de;decidim.guest_meeting_registration.join_meeting_button.login_as_guest;Anmelden
27632;en;decidim.guest_meeting_registration.join_meeting_button.login_as_guest;Register
27590;en;decidim.participatory_spaces.highlighted_meetings.past_meetings;Past meetings
27592;en;decidim.meetings.meetings.show.visit_finished;View past meeting
27591;de;decidim.meetings.meetings.show.visit_finished;Vergangene Veranstaltungen anzeigen
27589;de;decidim.participatory_spaces.highlighted_meetings.past_meetings;Vergangene Veranstaltungen
27594;en;decidim.admin.filters.meetings.with_any_type.label;Type of meeting
27596;en;decidim.components.component_order_selector.order.meeting;Meeting
27597;de;decidim.events.meetings.meeting_created.button_text;Anmeldung
27598;en;decidim.events.meetings.meeting_created.button_text;Event registration
27606;en;decidim.meetings.meetings.show.link_closed;The link to join the meeting will be available a few minutes before it starts
27608;en;decidim.meetings.meetings.show.withdraw_btn_hint;You can withdraw your meeting if you change your mind. The meeting is not deleted, it will appear in the list of withdrawn meetings.
27593;de;decidim.admin.filters.meetings.with_any_type.label;Art der Veranstaltung
27595;de;decidim.components.component_order_selector.order.meeting;Veranstaltung
27605;de;decidim.meetings.meetings.show.link_closed;Der Link, um an der Veranstaltung teilzunehmen, wird einige Minuten vor dem Start verfügbar sein
27607;de;decidim.meetings.meetings.show.withdraw_btn_hint;Sie können Ihre Veranstaltung zurückziehen, wenn Sie Ihre Meinung ändern. Die Veranstaltung wird nicht gelöscht, sondern wird in der Liste der zurückgezogenen Veranstaltungen angezeigt.
27610;en;decidim.meetings.meetings.count.meetings_count.other;%{count} meetings
27612;en;decidim.meetings.last_activity.meeting_updated_at_html;<span>Meeting updated at %{link}</span>
27614;en;decidim.meetings.admin.meetings.destroy.invalid.proposals_count.other;The meeting cannot be destroyed because it has %{count} proposals associated to it
27616;en;decidim.meetings.meetings.count.meetings_count.one;%{count} meeting
27618;en;decidim.meetings.admin.meetings.destroy.invalid.proposals_count.one;The meeting cannot be destroyed because it has %{count} proposal associated to it
27620;en;decidim.meetings.actions.invalid_destroy.proposals_count.one;The meeting cannot be destroyed because it has %{count} proposal associated to it:
27622;en;decidim.meetings.actions.invalid_destroy.proposals_count.other;The meeting cannot be destroyed because it has %{count} proposals associated to it:
27619;de;decidim.meetings.actions.invalid_destroy.proposals_count.one;Die Veranstaltung kann nicht gelöscht werden, da %{count} Vorschlag mit dieser verbunden ist:
27621;de;decidim.meetings.actions.invalid_destroy.proposals_count.other;Die Veranstaltung kann nicht gelöscht werden, da %{count} Vorschläge mit dieser verbunden sind:
27617;de;decidim.meetings.admin.meetings.destroy.invalid.proposals_count.one;Die Veranstaltung kann nicht gelöscht werden, da %{count} Vorschlag mit dieser verbunden ist
27613;de;decidim.meetings.admin.meetings.destroy.invalid.proposals_count.other;Die Veranstaltung kann nicht gelöscht werden, da %{count} Vorschläge mit dieser verbunden sind
27611;de;decidim.meetings.last_activity.meeting_updated_at_html;<span>Veranstaltung aktualisiert unter %{link}</span>
27615;de;decidim.meetings.meetings.count.meetings_count.one;%{count} Veranstaltung
27609;de;decidim.meetings.meetings.count.meetings_count.other;%{count} Veranstaltungen
27624;en;decidim.meetings.meetings.show.withdraw_meeting;Withdraw meeting
27626;en;decidim.meetings.polls.questions.index.empty_questions;Throughout this meeting, some questions will be sent and you will be able to answer them. They will be displayed here.
27623;de;decidim.meetings.meetings.show.withdraw_meeting;Veranstaltung zurückziehen
27625;de;decidim.meetings.polls.questions.index.empty_questions;Während dieser Veranstaltung werden einige Fragen gesendet und Sie werden sie beantworten können. Sie werden hier angezeigt.
28942;en;decidim.events.meetings.meeting_registrations_over_percentage.email_intro;"The allocated slots for the ""%{resource_title}"" meeting are over %{percentage}%."
28943;de;decidim.events.meetings.meeting_registrations_over_percentage.email_subject;"Die Plätze der Veranstaltung ""%{resource_title}"" sind zu %{percentage}% belegt"
28944;en;decidim.events.meetings.meeting_registrations_over_percentage.email_subject;"The allocated slots for the ""%{resource_title}"" meeting are over %{percentage}%"
28945;de;decidim.events.meetings.upcoming_meeting.default_body;"Die Veranstaltung ""{{meeting_title}}"" beginnt in weniger als {{before_hours}} Stunden."
28946;en;decidim.events.meetings.upcoming_meeting.default_body;"The ""{{meeting_title}}"" meeting will start in less than {{before_hours}}h."
28947;de;decidim.events.meetings.upcoming_meeting.email_subject;"Die Veranstaltung ""%{resource_title}"" beginnt in weniger als %{reminders_before_hours} Stunden."
28948;en;decidim.events.meetings.upcoming_meeting.email_subject;"The ""%{resource_title}"" meeting will start in less than %{reminders_before_hours}h."
28949;de;decidim.decidim_awesome.map_component.map.show.view_meeting;Veranstaltung ansehen
28950;en;decidim.decidim_awesome.map_component.map.show.view_meeting;View meeting
28951;de;layouts.decidim.impersonation_warning.close_session;Veranstaltung beenden
28952;en;layouts.decidim.impersonation_warning.close_session;Close session
28941;de;decidim.events.meetings.meeting_registrations_over_percentage.email_intro;"Die Plätze der Veranstaltung ""%{resource_title}"" sind zu über %{percentage}% belegt."
28975;de;decidim.meetings.meetings.show.remaining_slots.other;Noch %{count} freie Plätze
28976;en;decidim.meetings.meetings.show.remaining_slots.other;%{count} slots remaining
28977;de;decidim.events.conferences.conference_registrations_over_percentage.email_intro;"Die Plätze der Konferenz ""%{resource_title}"" sind zu über %{percentage}% belegt."
28978;en;decidim.events.conferences.conference_registrations_over_percentage.email_intro;"The ""%{resource_title}"" conference occupied slots are over %{percentage}%."
28979;de;decidim.events.conferences.conference_registrations_over_percentage.email_subject;"Die Plätze in der Konferenz ""%{resource_title}"" sind zu über %{percentage}% belegt"
28980;en;decidim.events.conferences.conference_registrations_over_percentage.email_subject;"The ""%{resource_title}"" conference occupied slots are over %{percentage}%"
28981;de;decidim.events.conferences.conference_registrations_over_percentage.notification_title;"Die Plätze der Konferenz <a href=""%{resource_path}"">%{resource_title}</a> sind zu über %{percentage}% belegt."
28982;en;decidim.events.conferences.conference_registrations_over_percentage.notification_title;"The <a href=""%{resource_path}"">%{resource_title}</a> conference occupied slots are over %{percentage}%."
28983;de;decidim.meetings.meetings.show.remaining_slots.one;%{count} Slot bleibt übrig
28984;en;decidim.meetings.meetings.show.remaining_slots.one;%{count} slot remaining
28985;de;decidim.events.meetings.upcoming_meeting.decidim.events.meetings.upcoming_meeting.email_intro;Dies ist eine Erinnerung, dass folgende Veranstaltung demnächst stattfindet. 
28986;en;decidim.events.meetings.upcoming_meeting.decidim.events.meetings.upcoming_meeting.email_intro;""
29153;de;decidim.meetings.calendar_modal.export_calendar;Termine exportieren
29154;en;decidim.meetings.calendar_modal.export_calendar;Export calendar
29156;en;decidim.meetings.calendar_modal.copy_calendar_url_description;"You can see all the published meetings in your calendar application or provider. Copy and paste this URL in your calendar using the ""Add new calendar from an URL"" option."
29157;de;decidim.meetings.calendar_modal.copy_calendar_url_explanation;Bitte beachten Sie, dass Sie eine Auswahl von Veranstaltungen exportieren, da es aktive Filter gibt. Wenn Sie alle Veranstaltungen exportieren möchten, setzen Sie zuerst alle Filter zurück.
29158;en;decidim.meetings.calendar_modal.copy_calendar_url_explanation;Please note that you are exporting a selection of meetings, as there are active filters. If you wish to export them all, reset all filters first.
29155;de;decidim.meetings.calendar_modal.copy_calendar_url_description;Sie können alle veröffentlichten Veranstaltungen in Ihre Kalenderanwendung importieren. Kopieren Sie den Link und fügen Sie ihn mittels Option «Kalender von URL importieren» in Ihrer Anwendung hinzu.
