id;locale;key;value
25254;en;decidim.admin.conference_user_roles.update.error;There was a problem updating this conference admin.
25255;de;decidim.admin.conference_user_roles.update.success;Die*der Benutzende*r wurde für diese Konferenz erfolgreich aktualisiert.
25256;en;decidim.admin.conference_user_roles.update.success;Conference admin successfully updated.
25257;de;decidim.admin_log.participatory_space_private_user.create;%{user_name} hat %{resource_name} als private*n Benutzende*n eingeladen
25258;en;decidim.admin_log.participatory_space_private_user.create;%{user_name} invited %{resource_name} to be a private participant
25259;de;decidim.admin_log.participatory_space_private_user.delete;%{user_name} hat Benutzende*r %{resource_name} als private*n Benutzende*n entfernt
25260;en;decidim.admin_log.participatory_space_private_user.delete;%{user_name} removed the participant %{resource_name} as a private participant
25261;de;decidim.admin_log.user.invite;%{user_name} hat Benutzende*r %{resource_name} mit der Rolle %{role} eingeladen
25262;en;decidim.admin_log.user.invite;%{user_name} invited the participant %{resource_name} with role: %{role}
25263;de;decidim.admin_log.user.officialize;%{user_name} die*den Benutzende*n %{resource_name} offiziell anerkannt
25264;en;decidim.admin_log.user.officialize;%{user_name} officialized the participant %{resource_name}
25265;de;decidim.admin_log.user.remove_from_admin;%{user_name} hat die*den Benutzende*n %{resource_name} mit der Rolle %{role} entfernt
25266;en;decidim.admin_log.user.remove_from_admin;%{user_name} removed the participant %{resource_name} with role: %{role}
25267;de;decidim.admin_log.user.unofficialize;%{user_name} hat die offizielle Anerkennung der*des Benutzenden %{resource_name} widerrufen
25268;en;decidim.admin_log.user.unofficialize;%{user_name} unofficialized the participant %{resource_name}
25269;de;decidim.admin_log.participatory_process_user_role.create;%{user_name} lud Benutzenden %{resource_name} zu dem %{space_name} Partizipationsprozess ein
25270;en;decidim.admin_log.participatory_process_user_role.create;%{user_name} invited the participant %{resource_name} to the %{space_name} participatory process
25271;de;decidim.admin_log.participatory_process_user_role.delete;%{user_name} entfernte Benutzende*r %{resource_name} aus dem %{space_name} Partizipationsprozess
25272;en;decidim.admin_log.participatory_process_user_role.delete;%{user_name} removed the participant %{resource_name} from the %{space_name} participatory process
25273;de;decidim.admin_log.participatory_process_user_role.update;%{user_name} änderte die Rolle der*des Benutzenden %{resource_name} im %{space_name} Partizipationsprozess
25274;en;decidim.admin_log.participatory_process_user_role.update;%{user_name} changed the role of the participant %{resource_name} in the %{space_name} participatory process
25275;de;decidim.authorization_handlers.admin.id_documents.help.2;Die Informationen sollten mit denen übereinstimmen, die die*der Benutzende ausgefüllt hat.
25276;en;decidim.authorization_handlers.admin.id_documents.help.2;
25277;de;decidim.authorization_handlers.admin.id_documents.help.3;Wenn Sie die Informationen nicht klar sehen können oder nicht verifiziert werden können, können Sie die Anfrage ablehnen und die*der Benutzende kann sie beheben.
25278;en;decidim.authorization_handlers.admin.id_documents.help.3;
25279;de;decidim.authorization_handlers.admin.postal_letter.help.0;Benutzende fordern einen Bestätigungscode an, welcher an ihre Adresse gesendet werden soll.
25280;en;decidim.authorization_handlers.admin.postal_letter.help.0;
25281;de;decidim.authorization_handlers.admin.postal_letter.help.3;Sobald Sie den Brief als gesendet markiert haben, kann die*der Benutzende den Code einführen und verifiziert werden.
25282;en;decidim.authorization_handlers.admin.postal_letter.help.3;
25283;de;decidim.components.comment.deleted_user;Gelöschte*r Benutzende*r
25284;en;decidim.components.comment.deleted_user;Deleted participant
25285;de;decidim.components.proposals.settings.global.proposal_limit;Maximale Anzahl Vorschläge pro Benutzende
25286;en;decidim.components.proposals.settings.global.proposal_limit;Proposal limit per participant
25287;de;decidim.components.proposals.settings.step.suggested_hashtags;Folgende Hashtags werden den Benutzenden zur Auswahl gestellt:
25288;en;decidim.components.proposals.settings.step.suggested_hashtags;Hashtags suggested to participants for new proposals
25289;de;decidim.components.surveys.settings.step.allow_unregistered;Nicht registrierten Benutzenden die Beantwortung des Fragebogens erlauben
25290;en;decidim.components.surveys.settings.step.allow_unregistered;Allow unregistered users to answer the survey
25291;de;decidim.devise.sessions.new.sign_up_disabled;Die Anmeldung ist deaktiviert. Sie können eine*n vorhandene*n Benutzende*n für den Zugriff verwenden.
25292;en;decidim.devise.sessions.new.sign_up_disabled;Sign up is disabled, you can use an existing account to access
25293;de;decidim.events.comments.comment_by_followed_user.email_outro;Diese Nachricht wurde automatisch versendet. Sie haben diese Benachrichtigung erhalten, weil Sie %{author_name} folgen. Falls Sie keine solchen Benachrichtigungen mehr erhalten möchten, besuchen Sie die Profil-Seite dieses Benutzenden.
25294;en;decidim.events.comments.comment_by_followed_user.email_outro;You have received this notification because you are following %{author_name}. You can unfollow this user from their profile page.
25295;de;decidim.forms.errors.impersonate_user.reason;Sie müssen einen Grund angeben, weshalb Sie sich als nicht-verwalteten Benutzenden ausgeben
25296;en;decidim.forms.errors.impersonate_user.reason;You need to provide a reason when managing a non-managed participant
25297;de;decidim.forms.admin.questionnaires.answers.export_response.title;Umfrage_Benutzenden_Antworten_%{token}
25298;en;decidim.forms.admin.questionnaires.answers.export_response.title;survey_user_answers_%{token}
25299;de;decidim.forms.admin.questionnaires.form.already_answered_warning;Der Fragebogen wird bereits von einigen Benutzenden beantwortet, sodass Sie die Fragen nicht mehr ändern können.
25300;en;decidim.forms.admin.questionnaires.form.already_answered_warning;The form is already answered by some users so you cannot modify its questions.
25301;de;decidim.forms.user_answers_serializer.session_token;Benutzendenkennung
25302;en;decidim.forms.user_answers_serializer.session_token;User identifier
25303;de;decidim.forms.user_answers_serializer.user_status;Benutzendenstatus
25304;en;decidim.forms.user_answers_serializer.user_status;User status
25305;de;decidim.gamification.badges.followers.description_another;Diese*r Benutzende hat %{score} Follower.
25306;en;decidim.gamification.badges.followers.description_another;This participant has %{score} followers.
25307;de;decidim.gamification.badges.followers.description_own;%{score} Benutzende folgen dir.
25308;en;decidim.gamification.badges.followers.description_own;%{score} people are following you.
25309;de;decidim.gamification.badges.followers.unearned_another;Diese*r Benutzende hat noch keine Follower.
25310;en;decidim.gamification.badges.followers.unearned_another;This participant doesn't have any followers yet.
25311;de;decidim.gamification.badges.accepted_proposals.description_another;Diese*r Benutzende hat %{score} Vorschläge akzeptiert.
25312;en;decidim.gamification.badges.accepted_proposals.description_another;This participant had %{score} accepted proposals.
25313;de;decidim.gamification.badges.accepted_proposals.unearned_another;Diese*r Benutzende hat noch keine Vorschläge erhalten.
25314;en;decidim.gamification.badges.accepted_proposals.unearned_another;This participant has not yet had any accepted proposals.
25315;de;decidim.gamification.badges.proposal_votes.description_another;Diese*r Benutzende hat %{score} Vorschläge unterstützt.
25316;en;decidim.gamification.badges.proposal_votes.description_another;This participant has given support to %{score} proposals.
25317;de;decidim.gamification.badges.proposal_votes.unearned_another;Diese*r Benutzende hat noch keine Vorschläge unterstützt.
25318;en;decidim.gamification.badges.proposal_votes.unearned_another;This participant hasn't given support to any proposals yet.
25319;de;decidim.gamification.badges.proposals.description_another;Diese*r Benutzende hat %{score} Vorschläge erstellt.
25320;en;decidim.gamification.badges.proposals.description_another;This participant has created %{score} proposals.
25321;de;decidim.meetings.meetings.form.location_help;Ort: an die Benutzenden gerichtete Nachricht mit dem Treffpunkt
25322;en;decidim.meetings.meetings.form.location_help;Location: message directed to the users implying the spot to meet at
25323;de;decidim.sortitions.sortitions.sortition_cancel_author.deleted;Gelöschte*r Benutzende
25324;en;decidim.sortitions.sortitions.sortition_cancel_author.deleted;Deleted participant
25325;de;decidim.conferences.admin.conference_invites.form.existing_user;Existierende Benutzende
25326;en;decidim.conferences.admin.conference_invites.form.existing_user;Existing participant
25327;de;decidim.conferences.shared.conference_user_login.new_user;Neue*r Benutzende?
25328;en;decidim.conferences.shared.conference_user_login.new_user;New user?
25329;de;decidim.conferences.admin.conference_speakers.form.existing_user;Existierende*r Benutzende*r
25330;en;decidim.conferences.admin.conference_speakers.form.existing_user;Existing participant
25331;de;decidim.group_invites.index.invite_user;Laden Sie einen Benutzenden ein
25332;en;decidim.group_invites.index.invite_user;Invite a participant
25333;de;decidim.group_invites.invite.success;Benutzende*r wurde erfolgreich eingeladen
25334;en;decidim.group_invites.invite.success;Participant successfully invited
25335;de;decidim.group_members.actions.remove_from_group;Benutzende entfernen
25336;en;decidim.group_members.actions.remove_from_group;Remove participant
25337;de;decidim.group_members.promote.error;Bei der Förderung dieser*dieses Benutzenden ist ein Fehler aufgetreten
25338;en;decidim.group_members.promote.error;There was a problem promoting this participant
25339;de;decidim.group_members.promote.success;Benutzende*r wurde erfolgreich befördert
25340;en;decidim.group_members.promote.success;Participant promoted successfully
25341;de;decidim.group_members.remove.error;Beim Entfernen dieser*dieses Benutzenden aus der Gruppe ist ein Fehler aufgetreten
25342;en;decidim.group_members.remove.error;There was a problem removing this participant from the group
25343;de;decidim.group_members.remove.success;Benutzende*r wurde erfolgreich aus der Gruppe entfernt
25344;en;decidim.group_members.remove.success;Participant successfully removed from the group
25345;de;decidim.groups.form.nickname_help;Anwendername Ihrer Organisation, Ihrer Vereinigung, Ihres Kollektivs, Ihrer Gruppe usw. Verwenden Sie keine Leerzeichen oder Akzente.
25346;en;decidim.groups.form.nickname_help;Nickname of your organization, association, collective, group, etc. Do not use spaces nor accents.
25347;de;decidim.groups.members.accept_or_reject_join_requests;Die folgenden Benutzenden haben sich angemeldet, um dieser Gruppe beizutreten. Akzeptieren oder ablehnen ihrer Anfragen:
25348;en;decidim.groups.members.accept_or_reject_join_requests;The following users have applied to join this group. Accept or reject their requests:
25349;de;decidim.members.no_members;Diese Gruppe hat noch kein Mitglied.
25350;en;decidim.members.no_members;This group doesn't have any members yet.
25351;de;decidim.messaging.conversations.add_conversation_users.add_max_users;Fügen Sie der Unterhaltung Benutzende hinzu: max. 9 Benutzende
25352;en;decidim.messaging.conversations.add_conversation_users.add_max_users;Add users to conversation: 9 users max
25353;de;decidim.metrics.followers.description;Anzahl der Benutzenden, die dieser Teilnahme folgen
25354;en;decidim.metrics.followers.description;Number of participants that follow this participation space
25355;de;decidim.metrics.participants.description;Anzahl der aktiven Benutzenden in der Organisation
25356;en;decidim.metrics.participants.description;Number of active participants in organization
25357;de;decidim.metrics.users.description;Anzahl der Benutzenden in der Organisation
25358;en;decidim.metrics.users.description;Number of participants in organization
25359;de;decidim.metrics.users.object;Benutzende
25360;en;decidim.metrics.users.object;participants
25361;de;decidim.metrics.blocked_users.object;blockierte Benutzende
25362;en;decidim.metrics.blocked_users.object;blocked users
25363;de;decidim.metrics.blocked_users.title;Blockierte Benutzende
25364;en;decidim.metrics.blocked_users.title;Blocked users
25365;de;decidim.metrics.reported_users.object;gemeldete Benutzende
25366;en;decidim.metrics.reported_users.object;reported users
25367;de;decidim.metrics.reported_users.title;Gemeldete Benutzende
25368;en;decidim.metrics.reported_users.title;Reported users
25369;de;decidim.metrics.user_reports.object;Benutzenden-Meldungen
25370;en;decidim.metrics.user_reports.object;user reports
25371;de;decidim.metrics.comments.description;Anzahl der von Benutzenden generierten Kommentare
25372;en;decidim.metrics.comments.description;Number of comments generated by participants
25373;de;decidim.metrics.users.title;Benutzende
25374;en;decidim.metrics.users.title;Participants
25375;de;decidim.metrics.user_reports.title;Benutzenden-Meldungen
25376;en;decidim.metrics.user_reports.title;User reports
25377;de;decidim.metrics.accepted_proposals.description;Anzahl der von Benutzenden akzeptierten Vorschläge
25378;en;decidim.metrics.accepted_proposals.description;Number of proposals accepted
25379;de;decidim.metrics.survey_answers.description;Anzahl der Umfragen, die von Benutzenden beantwortet wurden
25380;en;decidim.metrics.survey_answers.description;Number of surveys answered by participants
25381;de;decidim.pad_iframe.disclaimer;Der Inhalt dieses Blocks wird von registrierten Benutzenden verfasst und gibt deren Meinung wieder. %{organization} kann nicht für den Inhalt verantwortlich gemacht werden.
25382;en;decidim.pad_iframe.disclaimer;The contents of this pad are written by registered users and express their opinions. %{organization} cannot be held responsible for its contents.
25383;de;decidim.shared.flag_user_modal.description;Was ist unangebracht über die*den Benutzende?
25384;en;decidim.shared.flag_user_modal.description;What is inappropriate about the user?
25385;de;decidim.user_activity.index.no_activities_warning;Diese*r Benutzende hat noch keine Aktivität gehabt.
25386;en;decidim.user_activity.index.no_activities_warning;This participant hasn't had any activity yet.
25387;de;decidim.user_conversations.index.add_max_users;Fügen Sie der Unterhaltung Benutzende hinzu: max. 9 Benutzende
25388;en;decidim.user_conversations.index.add_max_users;Add users to conversation: 9 users max
25389;de;decidim.user_conversations.show.not_allowed;Diese*r Benutzende akzeptiert keine Direktnachrichten mehr.
25390;en;decidim.user_conversations.show.not_allowed;This user does not accept any more direct messages.
25391;de;decidim.user_report_mailer.notify.body_1;Benutzende*r %{user} wurde von %{token} gemeldet
25392;en;decidim.user_report_mailer.notify.body_1;User %{user} has been reported by %{token}
25393;de;decidim.user_report_mailer.notify.subject;Ein*e neue*r Benutzende wurde in %{organization_name} gemeldet
25394;en;decidim.user_report_mailer.notify.subject;A new user has been reported in %{organization_name}
25395;de;decidim.version_author.show.deleted;Gelöschte Benutzende
25396;en;decidim.version_author.show.deleted;Deleted participant
25397;de;decidim.system.organizations.file_upload_settings.content_types.admin_hint;Diese MIME-Typen sind für das Hochladen im Admin-Panel erlaubt. Admin-Benutzende sollten sich der Risiken des Hochladens einiger Dokumentformate bewusst sein, so dass man von ihnen erwarten kann dass sie vorsichtiger mit Datei-Uploads sind.
25398;en;decidim.system.organizations.file_upload_settings.content_types.admin_hint;These MIME types are allowed for the admin section uploads. Admin users should be aware of the risks with uploading some document formats, so you can expect them to be more cautious with the file uploads.
25399;de;decidim.system.organizations.file_upload_settings.content_types.default_hint;Diese MIME-Typen sind standardmäßig für alle Benutzenden erlaubt.
25400;en;decidim.system.organizations.file_upload_settings.content_types.default_hint;These MIME types are allowed for all users by default.
25401;de;decidim.system.organizations.file_upload_settings.file_extensions.admin_hint;Diese Datei-Erweiterungen sind für das Hochladen im Admin-Panel erlaubt. Admin-Benutzende sollten sich der Risiken des Hochladens einiger Dokumentformate bewusst sein, so dass man von ihnen erwarten kann dass sie vorsichtiger mit Datei-Uploads sind.
25402;en;decidim.system.organizations.file_upload_settings.file_extensions.admin_hint;These file extensions are allowed for the admin section uploads. Admin users should be aware of the risks with uploading some document formats, so you can expect them to be more cautious with the file uploads.
25403;de;decidim.system.organizations.file_upload_settings.file_extensions.default_hint;Diese Dateierweiterungen sind standardmäßig für alle Benutzenden erlaubt.
25404;en;decidim.system.organizations.file_upload_settings.file_extensions.default_hint;These file extensions are allowed for all users by default.
25405;de;decidim.system.organizations.file_upload_settings.intro;"Bitte seien Sie besonders vorsichtig, wenn Sie überlegen, diese Einstellungen zu ändern. Je weniger Sie erlauben, desto besser.
Wenn bestimmte Dateierweiterungen oder MIME-Typen zugelassen werden, können Benutzende Sicherheitsrisiken ausgesetzt werden und es kann auch die Zugänglichkeit der Website beeinträchtigen.
"
25406;en;decidim.system.organizations.file_upload_settings.intro;"Please be extra cautious when considering to change these settings. The less you allow, the better.
Allowing specific file extensions or MIME types can expose the system users to security risks and it can also affect the accessibility of the website.
"
25407;de;decidim.system.organizations.users_registration_mode.existing;Registrationen sind deaktiviert, bestehende Benutzende können sich aber weiterhin anmelden
25408;en;decidim.system.organizations.users_registration_mode.existing;Don't allow participants to register, but allow existing participants to login
25409;de;decidim.verifications.dummy_authorization.extra_explanation.scope;Die Teilnahme ist auf Benutzende mit dem Umgang %{scope_name} begrenzt.
25410;en;decidim.verifications.dummy_authorization.extra_explanation.scope;Participation is restricted to participants with the scope %{scope_name}.
25411;de;decidim.verifications.id_documents.admin.confirmations.create.error;Überprüfung stimmt nicht überein. Versuchen Sie es erneut oder lehnen Sie die Überprüfung ab, damit die*der Benutzende sie ändern kann.
25412;en;decidim.verifications.id_documents.admin.confirmations.create.error;Verification doesn't match. Please try again or reject the verification so the participant can amend it
25413;de;decidim.verifications.id_documents.admin.confirmations.create.success;Benutzende*r erfolgreich verifiziert
25414;en;decidim.verifications.id_documents.admin.confirmations.create.success;Participant successfully verified
25415;de;decidim.verifications.id_documents.admin.offline_confirmations.create.error;Die Überprüfung stimmt nicht überein. Versuchen Sie es erneut oder teilen Sie der*dem Benutzenden mit, es zu ändern.
25416;en;decidim.verifications.id_documents.admin.offline_confirmations.create.error;Verification doesn't match. Please try again or tell the participant to amend it
25417;de;decidim.verifications.id_documents.admin.offline_confirmations.new.introduce_user_data;Geben Sie die Benutzenden-E-Mail und die Dokumentdaten ein
25418;en;decidim.verifications.id_documents.admin.offline_confirmations.new.introduce_user_data;Introduce the participant email and the document data
25419;de;decidim.verifications.id_documents.admin.rejections.create.success;Überprüfung abgelehnt. Benutzende*r wird aufgefordert, ihre Dokumente zu ändern.
25420;en;decidim.verifications.id_documents.admin.rejections.create.success;Verification rejected. Participant will be prompted to amend her documents
25421;de;decidim.participatory_processes.admin.participatory_processes.form.announcement_help;Der Text, den Sie hier eingeben, wird Benutzenden direkt unter den Prozessinformationen angezeigt.
25422;en;decidim.participatory_processes.admin.participatory_processes.form.announcement_help;The text you enter here will be shown to the user right below the process information.
25423;de;decidim.assemblies.admin.assemblies.form.announcement_help;Der Text, den Sie hier eingeben, wird der*dem Benutzenden direkt unter den Organisationsinformationen angezeigt.
25424;en;decidim.assemblies.admin.assemblies.form.announcement_help;The text you enter here will be shown to the user right below the assembly information.
25425;de;decidim.assemblies.admin.assembly_members.form.existing_user;Existierende*r Benutzende*r
25426;en;decidim.assemblies.admin.assembly_members.form.existing_user;Existing participant
25427;de;decidim.assemblies.admin.assembly_members.form.non_user;Nichtbenutzende*r
25428;en;decidim.assemblies.admin.assembly_members.form.non_user;Non participant
25429;de;decidim.assemblies.admin.assembly_members.form.select_user;Wählen Sie eine*n Benutzenden aus
25430;en;decidim.assemblies.admin.assembly_members.form.select_user;Select a participant
25431;de;decidim.assemblies.admin.assembly_members.form.user_type;Benutzendentyp
25432;en;decidim.assemblies.admin.assembly_members.form.user_type;Participant type
25433;de;decidim.meetings.admin.invites.create.success;Die*der Benutzende wurde erfolgreich zum Meeting eingeladen.
25434;en;decidim.meetings.admin.invites.create.success;Participant successfully invited to join the meeting.
25435;de;decidim.meetings.admin.invites.form.invite_explanation;Der Benutzende wird eingeladen, der Veranstaltung und dem Gremium beizutreten.
25436;en;decidim.meetings.admin.invites.form.invite_explanation;The participant will be invited to join the meeting and to the organization as well.
25437;de;decidim.meetings.admin.invites.form.non_user;Nicht existierende*r Benutzende
25438;en;decidim.meetings.admin.invites.form.non_user;Non existing participant
25439;de;decidim.verifications.id_documents.admin.offline_confirmations.create.success;Benutzende*r erfolgreich verifiziert
25440;en;decidim.verifications.id_documents.admin.offline_confirmations.create.success;Participant successfully verified
25441;de;decidim.meetings.admin.invites.form.existing_user;Existierende*r Benutzende
25442;en;decidim.meetings.admin.invites.form.existing_user;Existing participant
25443;de;decidim.meetings.admin.meetings.form.location_help;Ort: an die Benutzenden gerichtete Nachricht mit dem Treffpunkt
25444;en;decidim.meetings.admin.meetings.form.location_help;Location: message directed to the users implying the spot to meet at
25445;de;decidim.budgets.admin.budgets.index.users_with_finished_orders;Benutzende mit abgeschlossenen Stimmen
25446;en;decidim.budgets.admin.budgets.index.users_with_finished_orders;Users with finished votes
25447;de;decidim.budgets.admin.budgets.index.users_with_pending_orders;Benutzende mit ausstehenden Stimmen
25448;en;decidim.budgets.admin.budgets.index.users_with_pending_orders;Users with pending votes
25449;de;decidim.sortitions.sortitions.sortition_author.deleted;Gelöschte Benutzende
25450;en;decidim.sortitions.sortitions.sortition_author.deleted;Deleted participant
25451;de;decidim.conferences.admin.conference_invites.create.error;Beim Einladen der*des Benutzenden zur Teilnahme an der Konferenz ist ein Problem aufgetreten.
25452;en;decidim.conferences.admin.conference_invites.create.error;There was a problem inviting the participant to join the conference.
25453;de;decidim.conferences.admin.conference_invites.create.success;Die*der Benutzende wurde erfolgreich zur Teilnahme an der Konferenz eingeladen.
25454;en;decidim.conferences.admin.conference_invites.create.success;Participant successfully invited to join the conference.
25455;de;decidim.conferences.admin.conference_invites.form.invite_explanation;Die*der Benutzende wird eingeladen, der Konferenz und der Organisation beizutreten.
25456;en;decidim.conferences.admin.conference_invites.form.invite_explanation;The participant will be invited to join the conference and to the organization as well.
25457;de;decidim.conferences.admin.conference_invites.form.non_user;Nicht existierende*r Benutzende*r
25458;en;decidim.conferences.admin.conference_invites.form.non_user;Non existing participant
25459;de;decidim.conferences.admin.conference_invites.new.explanation;Die*der Benutzende wird eingeladen, an einer Konferenz teilzunehmen. Wenn die E-Mail nicht registriert ist, werden sie ebenfalls zur Organisation eingeladen.
25460;en;decidim.conferences.admin.conference_invites.new.explanation;The participant will be invited to join a conference. If her email is not registered she will be invited to the organization as well.
25461;de;decidim.conferences.admin.conference_speakers.form.user_type;Benutzendentyp
25462;en;decidim.conferences.admin.conference_speakers.form.user_type;Participant type
25463;de;layouts.decidim.header.user_menu;Benutzenden-Menü
25464;en;layouts.decidim.header.user_menu;User menu
25465;de;layouts.decidim.impersonation_warning.description_html;Sie geben sich als Benutzende*r <b>%{user_name}</b>.
25466;en;layouts.decidim.impersonation_warning.description_html;You are managing the participant <b>%{user_name}</b>.
25467;de;layouts.decidim.user_menu.account;Benutzendenkonto: %{name}
25468;en;layouts.decidim.user_menu.account;User account: %{name}
25469;de;layouts.decidim.admin.users.title;Benutzende
25470;en;layouts.decidim.admin.users.title;Participants
25471;de;activemodel.attributes.offline_confirmation.email;Email Benutzende
25472;en;activemodel.attributes.offline_confirmation.email;Participant email
